airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,233018,3780,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,80223,874,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGKK,80172,534,LGW,51.148102,-0.190278,London Gatwick Airport
EGSS,35440,214,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEZL,34347,1242,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EBBR,30474,256,BRU,50.9014015198,4.48443984985,Brussels Airport
EGNX,30072,210,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGBB,29049,168,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEPA,22662,167,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDLV,20590,130,NRN,51.6024017334,6.14216995239,Weeze Airport
EBCI,20307,130,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
