airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,873231,4456,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,865637,4838,LGW,51.148102,-0.190278,London Gatwick Airport
EGBB,398711,2273,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,307003,1681,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGPF,278094,1410,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
LEMD,276161,1710,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EHAM,273189,1738,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EBBR,252876,1610,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDL,251803,1320,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGSS,234737,1291,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNT,218488,1195,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGPH,216823,1272,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EGGD,199804,1115,BRS,51.382702,-2.71909,Bristol Airport
EIDW,183921,1090,DUB,53.421299,-6.27007,Dublin Airport
EDDM,182767,1057,MUC,48.353802,11.7861,Munich Airport
EGNM,182503,994,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EDDF,172814,824,FRA,50.033333,8.570556,Frankfurt am Main Airport
EBCI,152893,925,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGGW,147696,873,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDDH,147423,791,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EFHK,146934,783,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDB,146153,898,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
EDDK,137511,842,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDV,121189,733,HAJ,52.461101532,9.68507957458,Hannover Airport
EKCH,118039,671,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LIME,112548,668,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDDS,108998,624,STR,48.6898994446,9.22196006775,Stuttgart Airport
LEBL,106743,660,BCN,41.2971,2.0784599999999998,Barcelona International Airport
ESSA,105613,466,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
ENGM,104892,535,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LSZH,99764,746,ZRH,47.464698999999996,8.54917,Zürich Airport
UUEE,95772,396,SVO,55.972599,37.4146,Sheremetyevo International Airport
EGAA,90674,531,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LIMC,83387,580,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGPK,81867,460,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LFSB,81468,523,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDDT,80590,424,TXL,52.5597,13.2877,Berlin-Tegel Airport
LEST,80564,477,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGFF,78719,457,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EDDP,76057,444,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
