airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,297993,3136,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,76956,534,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,70523,467,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EDDL,66580,398,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,55142,335,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGSS,46642,277,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDS,30686,185,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDV,27038,154,HAJ,52.461101532,9.68507957458,Hannover Airport
EDFH,23266,146,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EDDM,22193,138,MUC,48.353802,11.7861,Munich Airport
EBBR,21103,215,BRU,50.9014015198,4.48443984985,Brussels Airport
