airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,3102436,26091,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1605182,13191,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCLP,1438377,9188,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,1337050,8034,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LIRF,1281800,9557,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGLL,1190595,9238,LHR,51.4706,-0.461941,London Heathrow Airport
LFPO,1182704,9187,ORY,48.7233333,2.3794444,Paris-Orly Airport
LPPT,1175085,11812,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EHAM,1109363,8263,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPG,1082759,8954,CDG,49.012798,2.55,Charles de Gaulle International Airport
EDDF,950155,8173,FRA,50.033333,8.570556,Frankfurt am Main Airport
SAEZ,832009,2819,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
LEST,823344,6720,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LEBB,810051,8086,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGKK,796505,5960,LGW,51.148102,-0.190278,London Gatwick Airport
LEAL,761651,7373,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
KJFK,716832,3271,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
EDDM,674878,5244,MUC,48.353802,11.7861,Munich Airport
SKBO,652157,2742,BOG,4.70159,-74.1469,El Dorado International Airport
LEIB,645207,6397,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EBBR,580061,5285,BRU,50.9014015198,4.48443984985,Brussels Airport
LEAS,577263,6283,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LSGG,574343,5541,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
LEVX,567198,5890,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
LECO,564388,5604,LCG,43.302101,-8.37726,A Coruña Airport
LIMC,560162,4878,MXP,45.6306,8.728110000000001,Malpensa International Airport
GCRR,553515,3687,ACE,28.945498999999998,-13.6052,Lanzarote Airport
SPIM,541974,2227,LIM,-12.0219,-77.114305,Jorge Chávez International Airport
SBGR,531935,2423,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
LEMG,529386,4746,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
MMMX,498367,2204,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
LSZH,498115,4350,ZRH,47.464698999999996,8.54917,Zürich Airport
