airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,117239,691,DUB,53.421299,-6.27007,Dublin Airport
EGCC,102460,527,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGPF,85357,460,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGSS,82996,491,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EHEH,71613,418,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EGNT,63451,370,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGBB,61931,371,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGAA,61805,354,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGKK,44997,251,LGW,51.148102,-0.190278,London Gatwick Airport
EGNX,39571,271,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EBCI,36800,217,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGGP,22265,132,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDFH,21599,124,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGGD,20774,118,BRS,51.382702,-2.71909,Bristol Airport
