airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,860872,7809,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,725978,4652,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,663038,3874,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEBL,439550,4902,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,364839,3453,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGSS,345091,2601,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGPF,282485,1600,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNX,263685,1894,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGBB,263219,1713,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNT,256569,1715,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGW,251003,1890,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
ENGM,221373,1575,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EHAM,212663,1647,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGGP,212397,1460,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGD,205448,1553,BRS,51.382702,-2.71909,Bristol Airport
EGNM,182761,1156,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EIDW,167576,1138,DUB,53.421299,-6.27007,Dublin Airport
EGFF,161353,1182,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EDDL,143372,1026,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EBBR,140297,924,BRU,50.9014015198,4.48443984985,Brussels Airport
EGPH,112201,635,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EHRD,97874,825,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGAA,95276,708,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LSGG,91028,774,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
ESSA,88956,638,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LFPO,85346,614,ORY,48.7233333,2.3794444,Paris-Orly Airport
EGCN,83947,610,DSA,53.4805378105,-1.01065635681,Robin Hood Doncaster Sheffield Airport
LFSB,83415,690,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EDLW,81317,640,DTM,51.518299102799986,7.61223983765,Dortmund Airport
EKCH,79384,595,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDF,76749,561,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGHH,75531,629,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
