airpt,pax,flights,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,2204765,17623,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1410172,11362,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,1274119,9181,LGW,51.148102,-0.190278,London Gatwick Airport
EHAM,1219848,8001,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPG,1138663,7877,CDG,49.012798,2.55,Charles de Gaulle International Airport
EDDF,1019052,6603,FRA,50.033333,8.570556,Frankfurt am Main Airport
LIRF,990767,6949,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEIB,868952,6417,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LFPO,863549,5983,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEZL,828642,5569,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EBBR,813844,5737,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDM,728859,5082,MUC,48.353802,11.7861,Munich Airport
LEMH,640199,4660,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LIMC,624168,4563,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGLL,610973,4837,LHR,51.4706,-0.461941,London Heathrow Airport
LSZH,589138,4033,ZRH,47.464698999999996,8.54917,Zürich Airport
LEMG,568808,3862,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LPPT,566070,5156,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
UUDD,557631,3193,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LEBB,493951,3606,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LSGG,477157,3724,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
LOWW,403311,2911,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
LEST,388005,2617,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
GCXO,385772,2463,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LLBG,378393,2161,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
EGSS,374093,2434,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EKCH,368031,2398,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EDDL,362840,2752,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EIDW,356852,2485,DUB,53.421299,-6.27007,Dublin Airport
UUEE,340010,2498,SVO,55.972599,37.4146,Sheremetyevo International Airport
LEGR,334421,2178,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEAL,325487,2505,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
OMDB,321261,741,DXB,25.252799987800003,55.3643989563,Dubai International Airport
LTBA,320599,2204,ISL,40.976898,28.8146,Atatürk International Airport
LPPR,317130,3503,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
GCLP,313738,1961,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
ESSA,303396,1979,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LFLL,283581,2375,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport
EFHK,276954,1734,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDT,276208,1936,TXL,52.5597,13.2877,Berlin-Tegel Airport
LEAS,268530,1913,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EDDB,263070,1826,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
KJFK,261223,1204,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LIME,251376,1591,BGY,45.673901,9.70417,Il Caravaggio International Airport
LIPZ,250244,1740,VCE,45.505299,12.3519,Venice Marco Polo Airport
ENGM,239785,1628,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LKPR,227880,1752,PRG,50.1008,14.26,Václav Havel Airport Prague
LFMN,226653,1899,NCE,43.658401489300005,7.215869903560001,Nice-Côte d'Azur Airport
EDDS,226044,1739,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGGP,225039,1516,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGCC,219897,1425,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LIPE,217214,1421,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
LROP,213223,1660,OTP,44.5711111,26.085,Henri Coandă International Airport
LECO,201000,1446,LCG,43.302101,-8.37726,A Coruña Airport
LFOB,199520,1246,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
EDDH,195736,1449,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
LFSB,190190,1496,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
EGGW,183598,1432,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LHBP,176979,1106,BUD,47.429759999999995,19.261093,Budapest Liszt Ferenc International Airport
ULLI,173511,1132,LED,59.80030059814453,30.26250076293945,Pulkovo Airport
GMMN,162517,1488,CMN,33.36750030517578,-7.589970111846924,Mohammed V International Airport
EPWA,158818,1314,WAW,52.1656990051,20.9671001434,Warsaw Chopin Airport
