airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EIDW,192137,DUB,53.421299,-6.27007,Dublin Airport
EGSS,172869,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGGW,117466,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGGP,117125,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EDFH,101455,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGCC,78215,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,69491,LGW,51.148102,-0.190278,London Gatwick Airport
EGPF,58585,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGBB,52419,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGAA,40406,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGPK,38642,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGNT,31817,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGFF,27648,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EBBR,24085,BRU,50.9014015198,4.48443984985,Brussels Airport
EGNX,20109,EMA,52.8311004639,-1.32806003094,East Midlands Airport
