airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,161327,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,114257,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGSS,97993,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRA,64700,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,58540,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEZL,34883,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEPA,34141,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCRR,29922,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCTS,28379,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEMG,28321,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LIME,25756,BGY,45.673901,9.70417,Il Caravaggio International Airport
LEVC,25034,VLC,39.4893,-0.481625,Valencia Airport
EIDW,23698,DUB,53.421299,-6.27007,Dublin Airport
EGPH,22775,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
