airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,445422,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGKK,440936,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,434465,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGCC,375910,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EIDW,197656,DUB,53.421299,-6.27007,Dublin Airport
GCXO,190964,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EDDL,154191,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EHAM,146329,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDF,133556,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGBB,126029,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,106442,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
GCTS,95493,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGNX,92440,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDH,85430,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGNT,81583,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LEBL,81410,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDV,76866,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDS,75168,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGSS,70274,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGFF,65489,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EDDM,64696,MUC,48.353802,11.7861,Munich Airport
EGGD,63449,BRS,51.382702,-2.71909,Bristol Airport
ENGM,61594,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EGGW,61554,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGAA,59799,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EDDK,50875,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
LSZH,50505,ZRH,47.464698999999996,8.54917,Zürich Airport
EFHK,50244,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
EDDN,47588,NUE,49.498699,11.078056,Nuremberg Airport
EICK,47246,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EBBR,46641,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDT,46364,TXL,52.5597,13.2877,Berlin-Tegel Airport
EGNM,44409,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EDLP,42337,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
ESSA,41822,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EKCH,41020,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
