airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,754468,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,313705,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LIMC,189461,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEBL,174736,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGKK,109435,LGW,51.148102,-0.190278,London Gatwick Airport
LFPG,100363,CDG,49.012798,2.55,Charles de Gaulle International Airport
EGLL,82929,LHR,51.4706,-0.461941,London Heathrow Airport
EDDM,72482,MUC,48.353802,11.7861,Munich Airport
LFPO,72285,ORY,48.7233333,2.3794444,Paris-Orly Airport
GCTS,65152,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEBB,62462,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEIB,56657,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEZL,56205,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDK,56140,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDV,33679,HAJ,52.461101532,9.68507957458,Hannover Airport
LEMG,32900,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LSZH,31416,ZRH,47.464698999999996,8.54917,Zürich Airport
LEMH,20978,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
