airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,1380918,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCLP,791986,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCLA,610609,SPC,28.626499,-17.7556,La Palma Airport
LEBL,517991,BCN,41.2971,2.0784599999999998,Barcelona International Airport
GCRR,331569,ACE,28.945498999999998,-13.6052,Lanzarote Airport
GCFV,243674,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
LEZL,161668,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEBB,115797,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEMG,115050,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEST,55621,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
GCGM,44403,GMZ,28.029600143432614,-17.214599609375,La Gomera Airport
LEAL,41785,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
